Date,longitudeSD,latitudeSD,altitudeSD
2022-07-19,0.007494223015957055,0.003030588202422262,15.906401795868131
2022-07-20,0.018071801785746737,0.012889587510927555,24.968588094972247
2022-07-21,0.0184522901559319,0.01108949673023445,19.951572993063678
2022-07-22,0.00150982048954472,0.0028279218442172406,26.120951336565394
2022-07-23,0.00024531423513706667,0.001268461994741548,23.506446896461558
2022-07-24,0.020420476787179304,0.014938370151111722,24.709500036583965
2022-07-25,0.01864963406570325,0.014082218384008692,23.913224312458116
2022-07-26,0.0162370204180211,0.011121089362917825,21.79435980306955
2022-07-27,0.01671194510480749,0.011632418167150166,20.52416107496499
2022-07-28,0.019178929735278075,0.014061700954420282,25.707330588421133
2022-07-29,0.10862578833260603,0.012922959455177536,23.10591872407542
2022-07-30,0.09395505640671829,0.007283030011022161,49.66241969902252
2022-07-31,0.008494155787714194,0.005255318978668362,37.49789970130978
2022-08-01,0.006760188188875451,0.004519795754441851,34.2426559678854
2022-08-02,0.009939605577383185,0.005440186674562147,17.909592274186043
2022-08-03,0.013798852629769978,0.007693988745380283,21.245689906297887
2022-08-04,0.011609672180130926,0.006786484770217753,25.954505806657295
2022-08-06,0.002698375542815315,0.00547820860963265,30.99133698139841
2022-08-07,0.02416890089023136,0.018257169278756046,34.98776352529302
2022-08-08,0.009790153093092174,0.006391278289461014,27.75931129837703
2022-08-11,0.01996733959758654,0.013748029404657218,21.9249690617755
2022-08-12,0.0018372049171120706,0.003694383499536345,27.521561340157646
2022-08-13,0.00105984681491184,0.0024732042827525173,24.138075641551023
2022-08-14,0.02272251305535427,0.016708855464053974,36.6992715622823
2022-08-17,5.199954326485985e-05,7.635521214796504e-05,25.976290521359896
2022-08-18,0.0003724142406842424,0.0008748069432887026,25.46208163869749
2022-08-19,0.013011608209913423,0.008585539285320791,26.668556893970898
2022-08-20,0.011012338294018934,0.00835288389217735,32.16170386015694
2022-08-21,0.014136822207365759,0.009839616332072802,34.848675478219896
2022-08-22,0.006549982669334486,0.004100972688037711,58.577207981697605
2022-08-23,0.006858246291122969,0.004498602867877333,17.311337841416847
2022-08-24,0.007936089688516331,0.004297455038071529,25.124576316915093
2022-08-25,0.014629474093877494,0.010710847782074467,23.489877816209518
2022-08-26,0.007825616710360939,0.005063933479663968,26.678585295884044
2022-08-27,0.007358053765213926,0.00627541781607687,22.483963651883254
2022-08-28,0.008065535814256588,0.004490724565720764,33.26742414533465
2022-08-29,0.009509499310102433,0.005291459151145565,25.164438173813604
2022-08-30,0.010162428907129947,0.006097891873798953,20.123392699654193
2022-08-31,0.009108695205942706,0.004865540189167678,18.030396336713142
2022-09-01,0.008152460055942907,0.005142240789731541,19.754751378214475
2022-09-02,0.0071532877569515235,0.0044754748723389425,21.890852066478285
2022-09-03,0.001951800206620362,0.004021271297467253,27.59219340089932
2022-09-04,0.006187265070719146,0.004128199395386898,29.94903092927815
2022-09-05,0.00840678405226858,0.004556870937517604,27.626593883468512
2022-09-06,0.009254587784528511,0.005151194590030984,23.47677593962613
2022-09-07,0.009027105953096557,0.005283626018599907,19.33665839787918
2022-09-08,0.008477517922805747,0.005241661823942449,24.361863367565935
2022-09-09,0.00786726191137269,0.004458490812220595,25.999809301895596
2022-09-10,0.004050546239412128,0.005860017826603598,28.75767841346025
2022-09-11,0.006754314943903004,0.00420528838541723,36.052317198540095
2022-09-12,0.013600117495838723,0.007885902274517805,28.428805145649843
2022-09-13,0.008417244078822494,0.004745064593027777,23.61624915723406
2022-09-14,0.010051329435274762,0.005535401540000687,26.272683461899735
2022-09-15,0.012891391588735434,0.007955648045221987,25.737662651259193
2022-09-16,0.07805810669634496,0.058590950489451565,26.01740939605039
2022-09-17,0.06709869888787064,0.055493529712570426,43.68543161817275
2022-09-18,0.01887207131770412,0.014537618175434978,59.853384641826814
2022-09-19,0.007060978474390147,0.004080881759172591,38.80659620833075
2022-09-20,0.027064067940399523,0.02122789358860394,24.803236390203917
