Date,longitudeSD,latitudeSD,altitudeSD
2022-08-07,0.0007262045004355173,0.0029593552585125255,41.05341125046493
2022-08-08,0.0008536462915984887,0.0028824963973418556,20.587640221346476
2022-08-12,0.0002321551265902561,9.047323699521397e-05,26.799494228660294
2022-08-13,0.018147053046151364,0.007103600240219107,62.26055202101583
2022-08-14,0.0015836607932428156,0.004000414717098895,45.095115029917295
2022-08-15,0.00028028698866941677,9.978308736870026e-05,39.18450632849954
2022-08-16,0.0011210740576287266,0.003484718397432639,31.952446992960063
2022-08-17,0.0008484166525202702,0.0032476929476524864,36.95423157383005
2022-08-18,8.947821742570302e-05,8.557171439859856e-05,31.847066779686287
2022-08-19,0.011061227183662793,0.03508638829065815,29.195992478434654
2022-08-20,7.887160970649674e-05,0.0005688193247526627,34.06465277644627
2022-08-21,0.0008489964857026856,0.003270917897294599,29.63751495978243
2022-08-22,0.09196690944360118,0.036758095527787256,24.298146410040438
2022-08-23,8.166225060952203e-05,0.0007049871879429356,21.29769176887724
2022-08-24,0.0006386572968208055,0.002739060100721774,25.129281504871948
2022-08-25,6.907661335195851e-05,6.421341322684393e-05,21.17321213150449
2022-08-26,0.009990641120425045,0.002089304594115935,28.28420122876875
2022-08-27,0.0007288526801271458,0.0032789631474466,27.283486872729753
2022-08-28,0.004549943838181051,0.01596266527319853,35.71135382628653
2022-08-29,0.0049364816065483735,0.011909265181670532,25.97153806471765
2022-08-30,0.00018898487878786532,0.0001012411485134428,22.878805734171163
