Date,longitudeSD,latitudeSD,altitudeSD
2022-08-07,0.020355143456786445,0.001459344710792306,29.46514633610765
2022-08-08,0.017724125829090123,0.0012959504314045767,42.78513105137708
2022-08-09,0.00016625535620610893,0.0001529177920500408,37.36139403075425
2022-08-10,0.021776464713812574,0.0021341015714799894,70.09308896016586
2022-08-11,0.0004903817624696918,0.0002522227872481158,31.149011570629305
2022-08-12,0.00013954294104069796,0.00019516048036453355,56.37299723144626
2022-08-13,0.0002278748713741317,0.0003010317826464733,43.47224239828129
2022-08-14,0.014609818732485949,0.0014584482320800268,46.55601067632261
2022-08-15,0.0002784048416274158,0.0002638240064386033,29.985277641361726
2022-08-16,0.02945749750646104,0.003372094698681619,41.919288589888275
2022-08-17,0.018439280356916325,0.0011744563841315351,181.53571947098158
2022-08-18,0.0001811488755601385,0.0003318183952107964,31.772732226986378
2022-08-19,0.01743349652935128,0.0013739358421793345,31.966364967177483
2022-08-20,0.02549962086003233,0.0020419701532436363,33.86629339494496
2022-08-21,0.020272555931031472,0.001974614560340784,43.932575089862794
2022-08-22,0.00023845153938834566,0.0004043439542613286,54.633378159226886
2022-08-23,9.488711442339966e-05,0.00011533742677967438,31.20488772163586
2022-08-27,7.923010075107472e-05,9.583975391579571e-05,18.550842277011455
2022-08-28,0.013941807675846275,0.0008235113522922714,18.696554798081834
2022-08-29,0.00022005958242616948,0.0001660919178848472,35.02041874909824
2022-08-30,0.0005629208295353131,0.0005684813416561031,91.66230752232715
2022-08-31,9.63125428868918e-05,0.00017369363054515504,41.02907274129022
2022-09-01,0.00024236218028450811,0.00014045154323419798,50.87206961698357
2022-09-02,0.009410626798018596,0.0017214697529183852,30.354063993948035
2022-09-03,0.00022063733031533954,0.0003302400838575807,20.23193096638217
2022-09-04,0.0005649101373934312,0.0002755419914919775,50.117772068138486
2022-09-05,0.020770831946731107,0.0023183805178292054,36.330983338414654
2022-09-06,0.0003258208249375721,0.0005093323777030706,21.624361642283603
2022-09-07,0.0003844991188461377,0.0003264522542784987,25.104805360007333
2022-09-08,0.00010264616564777893,0.00013618387451803636,34.92518604681287
2022-09-09,0.054511446366380334,0.12236980726603139,25.15207462130053
2022-09-10,0.042590578677936024,0.006951466351217501,33.51855579539326
2022-09-11,0.020716041066240906,0.003652818088000759,28.21518055507157
2022-09-12,0.40183555539086635,0.42835753127659787,38.013273073007
2022-09-13,0.0001188794607719086,0.00015073567921994175,20.50896165175704
