Date,longitudeSD,latitudeSD,altitudeSD
2022-08-07,9.002071000493078e-05,0.00015889505229691776,30.566351984921763
2022-08-08,0.00023436569134292618,0.0011143478396490327,39.548147485502184
2022-08-09,0.0006545224887918191,0.003117411005324136,41.53445947644425
2022-08-10,0.0004338347359304533,0.0018926153152341004,31.56584171990904
2022-08-11,0.00156482363763051,0.003916874585347037,48.31270820863575
2022-08-12,0.00014851778175126878,0.0001577061698052573,30.313185980959915
2022-08-13,0.0003284410316819026,0.0005385460916000143,51.63354985332778
2022-08-14,0.0004981357594504568,0.0021349819445903935,48.58775448323846
2022-08-15,0.00010807189697175233,0.00019078886905674243,38.23764181609531
2022-08-16,0.00012331124651730402,0.00025626213548113504,37.30364036374096
2022-08-17,0.0006481758611232532,0.0024293069747314605,35.143866717071425
2022-08-18,0.00014487080856242,0.00021698873964025756,39.325641065081996
2022-08-19,0.00035049820984101276,0.001497724603494094,43.19635389498509
2022-08-20,0.0002377632100277254,0.00048087464156476264,49.559332304530706
2022-08-21,0.0006813948327663539,0.002348137950507795,45.193580946617566
2022-08-22,0.00032373017624548424,0.001418474647911696,80.09478795954715
2022-08-23,0.0004938132611680383,0.0014937946595060699,46.91108137315014
2022-08-24,0.0005321121070464489,0.0020392002278507558,32.06174586884466
2022-08-25,0.017090827178386996,0.005666118852138934,31.867408791738573
2022-08-26,0.031715939764376255,0.014966961234337415,48.75115681406802
2022-08-27,0.0009268446305050474,0.0010549894156550903,32.7640799800572
2022-08-28,0.4646130564375162,0.6128693092164967,26.593891131426865
2022-08-29,0.004045818260248367,0.0037625582206208146,47.07029793080473
2022-08-30,0.0016470411497194399,0.005132854419890408,69.13055172142246
2022-08-31,0.0014379164103141971,0.004431392184187631,39.15945914072929
2022-09-01,0.008829983968628415,0.03422878966761232,45.43275043694617
2022-09-02,0.0005457206827830888,0.00035808880160789644,40.82687033902686
2022-09-03,0.0002284875463399433,0.00038353188312677814,54.156307754838394
2022-09-04,0.0005280838817201104,0.0004184180166519209,52.07316247375293
2022-09-05,0.0005531140781241084,0.0003659469237397875,44.07653158813461
2022-09-06,0.12130919072632607,0.04813314034506895,47.80987204843347
2022-09-07,0.0002445074634840075,0.00033221121694180253,53.641229178663885
2022-09-08,0.5583014737620575,0.5328419742154406,34.6609812865061
2022-09-09,0.0029167857847304302,0.00586084162269876,31.933183247413734
2022-09-10,0.00015121813396085847,9.487836380485635e-05,36.98875643975999
2022-09-11,0.0022580034671486663,0.0023761164915719053,49.32702798188517
2022-09-12,0.009467065069070161,0.002968701658690441,40.31224989079984
2022-09-13,0.010373090951314827,0.003732473683686061,50.52675986093502
2022-09-14,0.002571872786926263,0.0034269365627338354,260.8816610083315
2022-09-15,0.0035315098218136032,0.014011123519848836,39.43975171821049
2022-09-16,0.004069489731865814,0.018290932052142956,53.8813308801697
2022-09-17,0.4694699412703408,0.4131437780118098,96.28472799780648
2022-09-18,0.016324046793909888,0.0033446567888206825,52.469572728516624
2022-09-19,0.0005687082255869992,0.002949543854165237,36.96519362915198
2022-09-20,0.0005528112896568189,0.0030557246833932033,37.48091742575294
